@relation openjpa_training_14

@attribute LinesOfCode numeric
@attribute AddedLOC numeric
@attribute MaxAddedLOC numeric
@attribute AvgAddedLOC numeric
@attribute TouchedLOC numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute NumberOfAuthors numeric
@attribute NumberOfRevisions numeric
@attribute NumberOfDefectsFixed numeric
@attribute Buggy {'True', 'False'}

@data
40,85,40,21.25,127,43,40,10.75,1,4,0,'False'
108,233,108,46.6,353,113,108,22.6,1,5,0,'False'
259,562,260,93.666664,843,289,259,48.166668,2,6,0,'False'
38,77,38,19.25,112,42,38,10.5,1,4,0,'False'
740,1497,745,249.5,2242,762,740,127.0,2,6,0,'False'
52,113,52,22.6,170,56,52,11.2,1,5,0,'False'
124,257,124,64.25,385,129,124,32.25,1,4,0,'False'
491,1037,495,172.83333,1579,503,491,83.833336,2,6,0,'False'
107,218,108,54.5,323,113,107,28.25,1,4,0,'False'
104,228,108,45.6,350,114,104,22.8,2,5,0,'False'
308,627,308,125.4,932,322,308,64.4,2,5,0,'True'
39,87,41,17.4,130,48,39,9.6,2,5,0,'False'
459,951,467,190.2,1436,480,459,96.0,1,5,0,'False'
81,168,83,42.0,251,87,81,21.75,1,4,0,'False'
36,77,37,19.25,114,42,36,10.5,1,4,0,'False'
87,179,88,44.75,267,93,87,23.25,1,4,0,'False'
86,178,88,44.5,266,92,86,23.0,1,4,0,'False'
88,182,90,45.5,272,94,88,23.5,1,4,0,'False'
35,75,36,18.75,111,41,35,10.25,1,4,0,'False'
91,187,92,46.75,279,97,91,24.25,1,4,0,'False'
86,177,87,44.25,264,92,86,23.0,1,4,0,'False'
76,156,77,39.0,232,82,76,20.5,1,4,0,'False'
65,137,67,34.25,205,71,65,17.75,1,4,0,'False'
59,123,61,30.75,183,65,59,16.25,1,4,0,'False'
118,245,121,49.0,367,127,118,25.4,2,5,0,'False'
189,392,194,98.0,592,200,189,50.0,1,4,0,'False'
284,592,289,118.4,898,296,284,59.2,1,5,0,'False'
53,113,53,28.25,170,56,53,14.0,1,4,0,'False'
2191,4524,2249,502.66666,6774,2402,2191,266.8889,2,9,0,'True'
59,132,65,14.666667,205,71,59,7.888889,2,9,0,'False'
48,103,48,20.6,155,51,48,10.2,1,5,0,'False'
77,167,80,27.833334,254,86,77,14.333333,2,6,0,'False'
40,83,40,20.75,123,43,40,10.75,1,4,0,'False'
349,712,353,142.4,1056,376,349,75.2,1,5,0,'False'
207,420,208,105.0,616,226,207,56.5,1,4,0,'False'
213,433,214,108.25,641,227,213,56.75,1,4,0,'True'
36,74,36,18.5,109,39,36,9.75,1,4,0,'False'
70,149,70,37.25,224,74,70,18.5,1,4,0,'False'
838,1688,838,337.6,2500,876,838,175.2,2,5,0,'False'
2988,6321,3026,451.5,9497,3315,2988,236.78572,3,14,0,'True'
435,919,437,131.28572,1398,446,435,63.714287,3,7,0,'False'
423,955,427,106.111115,1480,442,423,49.11111,3,9,0,'False'
317,667,317,111.166664,1008,330,317,55.0,2,6,0,'False'
59,124,61,31.0,184,66,59,16.5,1,4,0,'False'
70,146,72,36.5,218,76,70,19.0,1,4,0,'False'
37,80,38,20.0,119,43,37,10.75,1,4,0,'False'
64,132,64,33.0,195,69,64,17.25,1,4,0,'False'
135,274,136,68.5,409,141,135,35.25,1,4,0,'False'
36,77,37,19.25,114,42,36,10.5,1,4,0,'False'
63,128,63,32.0,188,68,63,17.0,1,4,0,'False'
63,128,63,32.0,188,68,63,17.0,1,4,0,'False'
330,669,333,83.625,988,356,330,44.5,3,8,0,'True'
136,289,140,57.8,437,147,136,29.4,1,5,0,'True'
67,140,68,28.0,206,76,67,15.2,2,5,0,'False'
482,982,484,122.75,1446,522,482,65.25,2,8,0,'True'
24,24,24,24.0,24,24,24,24.0,1,1,0,'False'
38,79,38,19.75,116,42,38,10.5,1,4,0,'False'
94,199,94,33.166668,294,106,94,17.666666,2,6,0,'False'
69,149,69,29.8,225,73,69,14.6,1,5,0,'False'
90,192,90,32.0,286,102,90,17.0,2,6,0,'False'
55,114,56,28.5,166,62,55,15.5,1,4,0,'False'
67,138,67,27.6,198,78,67,15.6,2,5,0,'False'
55,113,55,28.25,164,62,55,15.5,1,4,0,'False'
80,174,84,34.8,265,91,80,18.2,2,5,0,'False'
30,62,30,15.5,90,34,30,8.5,1,4,0,'False'
62,127,62,31.75,186,68,62,17.0,1,4,0,'False'
43,91,44,22.75,135,47,43,11.75,1,4,0,'False'
43,91,44,22.75,135,47,43,11.75,1,4,0,'False'
76,158,76,39.5,233,83,76,20.75,1,4,0,'False'
89,184,89,36.8,268,100,89,20.0,2,5,0,'False'
81,171,86,34.2,261,89,81,17.8,2,5,0,'False'
184,381,184,54.42857,552,228,184,32.57143,2,7,0,'False'
73,157,75,31.4,238,80,73,16.0,2,5,0,'False'
82,167,82,33.4,238,96,82,19.2,2,5,0,'False'
68,149,71,24.833334,225,77,68,12.833333,2,6,0,'False'
30,63,31,15.75,92,34,30,8.5,1,4,0,'False'
80,165,80,33.0,238,92,80,18.4,2,5,0,'False'
42,89,43,22.25,132,46,42,11.5,1,4,0,'False'
42,89,43,22.25,132,46,42,11.5,1,4,0,'False'
49,101,49,25.25,149,53,49,13.25,1,4,0,'False'
41,92,49,18.4,147,53,41,10.6,2,5,0,'False'
68,158,78,22.571428,250,84,68,12.0,2,7,0,'False'
38,80,39,20.0,118,42,38,10.5,1,4,0,'False'
38,79,38,19.75,116,42,38,10.5,1,4,0,'False'
37,79,39,19.75,117,43,37,10.75,1,4,0,'False'
79,169,79,28.166666,250,96,79,16.0,2,6,0,'False'
30,64,30,12.8,91,37,30,7.4,2,5,0,'False'
406,832,406,166.4,1250,420,406,84.0,2,5,0,'False'
61,125,61,31.25,185,65,61,16.25,1,4,0,'False'
31,31,31,31.0,31,31,31,31.0,1,1,0,'False'
89,191,90,38.2,289,93,89,18.6,2,5,0,'False'
86,194,89,38.8,298,96,86,19.2,1,5,0,'False'
57,57,57,57.0,57,57,57,57.0,1,1,0,'False'
54,119,56,23.8,182,60,54,12.0,2,5,0,'False'
38,81,40,20.25,120,44,38,11.0,1,4,0,'False'
38,81,40,20.25,120,44,38,11.0,1,4,0,'False'
725,1467,725,209.57143,2172,770,725,110.0,3,7,0,'False'
68,147,69,29.4,222,74,68,14.8,2,5,0,'False'
66,135,66,27.0,194,76,66,15.2,2,5,0,'False'
72,148,72,29.6,214,82,72,16.4,2,5,0,'False'
38,81,40,20.25,120,44,38,11.0,1,4,0,'False'
38,81,40,20.25,120,44,38,11.0,1,4,0,'False'
69,149,77,29.8,232,82,69,16.4,2,5,0,'False'
47,98,48,24.5,145,51,47,12.75,1,4,0,'False'
71,148,73,29.6,217,81,71,16.2,1,5,0,'False'
68,147,69,29.4,223,73,68,14.6,2,5,0,'False'
50,103,50,25.75,152,54,50,13.5,1,4,0,'False'
50,103,50,25.75,152,54,50,13.5,1,4,0,'False'
38,80,39,20.0,118,42,38,10.5,1,4,0,'False'
38,80,39,20.0,118,42,38,10.5,1,4,0,'False'
37,79,39,19.75,117,43,37,10.75,1,4,0,'False'
54,112,54,22.4,160,64,54,12.8,2,5,0,'False'
39,88,47,17.6,141,51,39,10.2,2,5,0,'False'
59,122,59,24.4,174,70,59,14.0,2,5,0,'False'
65,142,74,28.4,222,78,65,15.6,2,5,0,'False'
36,74,36,18.5,108,40,36,10.0,1,4,0,'False'
42,87,42,17.4,127,47,42,9.4,2,5,0,'False'
109,223,109,44.6,287,159,109,31.8,2,5,0,'False'
51,108,51,27.0,162,54,51,13.5,1,4,0,'False'
46,94,46,23.5,138,50,46,12.5,1,4,0,'False'
40,83,40,20.75,122,44,40,11.0,1,4,0,'False'
38,79,38,19.75,116,42,38,10.5,1,4,0,'False'
59,129,64,32.25,198,70,59,17.5,1,4,0,'False'
63,138,66,27.6,210,70,63,14.0,2,5,0,'False'
61,133,69,26.6,207,75,61,15.0,2,5,0,'False'
37,76,37,19.0,111,41,37,10.25,1,4,0,'False'
65,141,66,28.2,214,70,65,14.0,2,5,0,'False'
38,80,39,20.0,118,42,38,10.5,1,4,0,'False'
62,127,62,31.75,185,69,62,17.25,1,4,0,'False'
39,88,47,17.6,141,51,39,10.2,2,5,0,'False'
54,121,57,24.2,187,61,54,12.2,2,5,0,'False'
55,121,57,24.2,185,61,55,12.2,2,5,0,'False'
78,171,83,34.2,258,92,78,18.4,2,5,0,'False'
66,144,68,28.8,220,72,66,14.4,2,5,0,'False'
65,144,74,24.0,226,78,65,13.0,2,6,0,'False'
114,245,114,35.0,364,134,114,19.142857,2,7,0,'False'
57,117,57,23.4,167,67,57,13.4,2,5,0,'False'
65,135,65,22.5,192,78,65,13.0,2,6,0,'False'
53,114,53,22.8,169,59,53,11.8,2,5,0,'False'
67,146,72,36.5,222,80,67,20.0,1,4,0,'False'
1653,3342,1676,371.33334,4817,1911,1653,212.33333,2,9,0,'True'
75,155,77,31.0,229,85,75,17.0,1,5,0,'False'
158,334,162,66.8,498,178,158,35.6,1,5,0,'False'
31,63,31,15.75,91,35,31,8.75,1,4,0,'False'
769,1564,775,312.8,2330,810,769,162.0,1,5,0,'True'
332,693,339,138.6,1033,367,332,73.4,1,5,0,'False'
110,223,110,55.75,332,114,110,28.5,1,4,0,'False'
2218,4568,2218,507.55554,6784,2458,2218,273.1111,3,9,0,'True'
117,236,117,59.0,351,121,117,30.25,1,4,0,'False'
460,925,460,185.0,1367,483,460,96.6,1,5,0,'False'
345,1018,345,127.25,1535,567,345,70.875,3,8,0,'False'
1866,3860,1866,350.9091,5750,2000,1866,181.81818,3,11,0,'False'
76,154,76,38.5,226,82,76,20.5,1,4,0,'False'
110,223,110,55.75,327,119,110,29.75,1,4,0,'False'
79,161,79,40.25,237,85,79,21.25,1,4,0,'False'
425,856,425,214.0,1273,439,425,109.75,1,4,0,'False'
252,513,253,128.25,760,268,252,67.0,1,4,0,'False'
29,60,29,15.0,88,32,29,8.0,1,4,0,'False'
64,135,64,27.0,202,68,64,13.6,1,5,0,'False'
138,289,138,72.25,436,142,138,35.5,1,4,0,'False'
31,64,31,16.0,93,35,31,8.75,1,4,0,'False'
32,67,32,16.75,99,35,32,8.75,1,4,0,'False'
1673,3517,1673,390.77777,5189,1907,1673,211.88889,3,9,0,'True'
345,717,351,102.42857,1069,377,345,53.857143,2,7,0,'False'
113,228,113,57.0,339,117,113,29.25,1,4,0,'False'
47,98,47,24.5,146,50,47,12.5,1,4,0,'False'
97,128,97,64.0,184,122,97,61.0,2,2,0,'False'
277,557,277,139.25,830,284,277,71.0,1,4,0,'False'
262,530,263,132.5,792,270,262,67.5,1,4,0,'False'
357,727,360,145.4,1084,376,357,75.2,1,5,0,'False'
89,183,89,36.6,270,96,89,19.2,1,5,0,'False'
300,629,300,157.25,954,304,300,76.0,1,4,0,'False'
443,890,443,222.5,1317,463,443,115.75,1,4,0,'True'
142,289,142,57.8,428,150,142,30.0,1,5,0,'False'
232,484,239,96.8,733,247,232,49.4,1,5,0,'False'
426,865,428,173.0,1290,444,426,88.8,1,5,0,'False'
525,1061,526,212.2,1576,548,525,109.6,1,5,0,'False'
508,1030,513,206.0,1523,547,508,109.4,1,5,0,'True'
104,214,104,53.5,319,109,104,27.25,1,4,0,'False'
64,129,64,32.25,191,67,64,16.75,1,4,0,'False'
635,1307,650,261.4,1969,673,635,134.6,1,5,0,'False'
36,83,42,16.6,132,46,36,9.2,1,5,0,'False'
86,187,86,46.75,285,89,86,22.25,1,4,0,'False'
64,129,64,32.25,191,67,64,16.75,1,4,0,'False'
42,89,43,22.25,133,47,42,11.75,1,4,0,'False'
59,120,59,30.0,175,65,59,16.25,1,4,0,'False'
38,79,38,19.75,116,42,38,10.5,1,4,0,'False'
111,229,113,45.8,343,119,111,23.8,1,5,0,'False'
71,144,72,36.0,213,75,71,18.75,1,4,0,'False'
79,165,80,41.25,248,82,79,20.5,1,4,0,'False'
246,499,248,99.8,733,269,246,53.8,1,5,0,'False'
50,103,50,20.6,146,60,50,12.0,1,5,0,'False'
149,304,150,60.8,452,158,149,31.6,1,5,0,'False'
204,540,273,49.090908,932,288,204,26.181818,3,11,0,'False'
66,133,66,33.25,197,69,66,17.25,1,4,0,'False'
61,124,61,24.8,171,77,61,15.4,1,5,0,'False'
42,92,43,18.4,139,47,42,9.4,1,5,0,'False'
27,56,27,14.0,81,31,27,7.75,1,4,0,'False'
85,180,93,36.0,276,100,85,20.0,1,5,0,'False'
62,125,62,31.25,185,65,62,16.25,1,4,0,'False'
59,129,59,25.8,195,63,59,12.6,1,5,0,'False'
131,265,132,53.0,392,140,131,28.0,1,5,0,'False'
52,107,52,21.4,151,63,52,12.6,1,5,0,'False'
45,91,45,22.75,134,48,45,12.0,1,4,0,'False'
37,86,43,17.2,137,47,37,9.4,1,5,0,'False'
35,86,47,17.2,144,50,35,10.0,1,5,0,'False'
62,131,66,26.2,199,71,62,14.2,1,5,0,'False'
51,109,54,21.8,165,57,51,11.4,1,5,0,'False'
198,400,198,80.0,579,221,198,44.2,1,5,0,'False'
119,240,119,60.0,355,125,119,31.25,1,4,0,'True'
58,121,60,24.2,182,64,58,12.8,1,5,0,'False'
249,506,251,126.5,754,260,249,65.0,1,4,0,'False'
58,125,59,31.25,189,63,58,15.75,1,4,0,'False'
192,387,192,96.75,576,198,192,49.5,1,4,0,'False'
33,70,34,17.5,103,37,33,9.25,1,4,0,'False'
40,85,41,21.25,126,46,40,11.5,1,4,0,'False'
31,65,31,16.25,95,35,31,8.75,1,4,0,'False'
181,374,181,93.5,558,190,181,47.5,1,4,0,'False'
154,311,154,77.75,462,160,154,40.0,1,4,0,'False'
146,295,146,73.75,438,152,146,38.0,1,4,0,'False'
154,311,154,77.75,462,160,154,40.0,1,4,0,'False'
224,451,224,112.75,672,230,224,57.5,1,4,0,'False'
119,249,119,62.25,376,122,119,30.5,1,4,0,'False'
295,622,298,103.666664,917,333,295,55.5,1,6,0,'False'
40,84,40,21.0,124,44,40,11.0,1,4,0,'False'
162,327,162,81.75,485,169,162,42.25,1,4,0,'False'
113,230,113,57.5,341,119,113,29.75,1,4,0,'False'
113,230,113,57.5,341,119,113,29.75,1,4,0,'False'
120,244,120,61.0,362,126,120,31.5,1,4,0,'False'
169,342,169,68.4,508,176,169,35.2,1,5,0,'False'
159,321,159,80.25,477,165,159,41.25,1,4,0,'False'
113,230,113,57.5,341,119,113,29.75,1,4,0,'False'
246,495,246,123.75,738,252,246,63.0,1,4,0,'False'
91,190,94,38.0,285,101,91,20.2,1,5,0,'False'
33,68,33,17.0,99,37,33,9.25,1,4,0,'False'
162,334,165,66.8,497,175,162,35.0,1,5,0,'False'
64,129,64,32.25,191,67,64,16.75,1,4,0,'False'
50,108,51,21.6,163,55,50,11.0,1,5,0,'False'
76,142,76,47.333332,155,129,76,43.0,1,3,0,'False'
56,113,56,28.25,167,59,56,14.75,1,4,0,'False'
51,106,51,21.2,155,57,51,11.4,1,5,0,'False'
60,121,60,24.2,168,74,60,14.8,1,5,0,'True'
193,304,193,23.384615,419,237,193,18.23077,2,13,0,'False'
67,86,67,17.2,108,78,67,15.6,1,5,0,'False'
42,62,42,12.4,82,50,42,10.0,1,5,0,'False'
213,335,213,33.5,449,261,213,26.1,2,10,0,'False'
989,1518,989,94.875,2008,1326,989,82.875,2,16,0,'True'
81,128,81,21.333334,165,101,81,16.833334,2,6,0,'False'
670,1060,670,75.71429,1457,929,670,66.35714,2,14,0,'False'
69,90,69,18.0,115,81,69,16.2,1,5,0,'False'
67,91,67,18.2,116,78,67,15.6,1,5,0,'False'
38,68,38,11.333333,99,47,38,7.8333335,1,6,0,'False'
69,90,69,18.0,117,81,69,16.2,1,5,0,'False'
104,155,104,22.142857,207,131,104,18.714285,2,7,0,'False'
116,154,116,25.666666,193,125,116,20.833334,1,6,0,'False'
206,277,206,46.166668,384,256,206,42.666668,1,6,0,'False'
145,185,145,30.833334,239,167,145,27.833334,1,6,0,'False'
69,89,69,17.8,110,78,69,15.6,1,5,0,'True'
65,84,65,16.8,104,74,65,14.8,1,5,0,'False'
370,503,370,71.85714,639,425,370,60.714287,2,7,0,'True'
29,44,29,8.8,60,38,29,7.6,1,5,0,'False'
88,106,88,21.2,124,96,88,19.2,1,5,0,'False'
167,221,167,44.2,298,204,167,40.8,1,5,0,'False'
33,51,33,10.2,68,42,33,8.4,1,5,0,'False'
150,208,150,34.666668,268,168,150,28.0,1,6,0,'False'
100,139,100,19.857143,183,123,100,17.571428,1,7,0,'False'
791,885,791,126.42857,982,844,791,120.57143,1,7,0,'False'
586,825,586,103.125,1189,751,586,93.875,1,8,0,'False'
117,155,117,25.833334,206,142,117,23.666666,1,6,0,'False'
769,856,769,171.2,957,801,769,160.2,1,5,0,'False'
453,538,453,76.85714,631,505,453,72.14286,1,7,0,'False'
667,730,667,146.0,799,707,667,141.4,1,5,0,'False'
269,316,269,52.666668,374,298,269,49.666668,1,6,0,'False'
158,208,158,41.6,256,166,158,33.2,1,5,0,'False'
292,437,292,72.833336,626,356,292,59.333332,1,6,0,'False'
86,116,86,23.2,145,93,86,18.6,1,5,0,'False'
1274,1662,1274,184.66667,2188,1484,1274,164.88889,1,9,0,'False'
89,126,89,25.2,157,95,89,19.0,1,5,0,'False'
267,378,267,75.6,505,291,267,58.2,1,5,0,'False'
137,181,137,25.857143,247,169,137,24.142857,1,7,0,'False'
112,130,112,21.666666,161,131,112,21.833334,1,6,0,'False'
127,185,127,30.833334,262,154,127,25.666666,1,6,0,'False'
108,128,108,21.333334,159,131,108,21.833334,1,6,0,'False'
29,44,29,8.8,59,37,29,7.4,1,5,0,'False'
48,69,48,13.8,92,60,48,12.0,1,5,0,'False'
318,442,318,63.142857,583,367,318,52.42857,1,7,0,'False'
86,139,86,19.857143,207,111,86,15.857142,1,7,0,'False'
190,254,190,36.285713,345,237,190,33.857143,2,7,0,'False'
91,109,91,18.166666,135,109,91,18.166666,1,6,0,'False'
325,423,325,70.5,556,370,325,61.666668,1,6,0,'False'
100,147,100,24.5,204,124,100,20.666666,1,6,0,'False'
182,282,182,47.0,411,233,182,38.833332,2,6,0,'False'
614,881,614,110.125,1288,816,614,102.0,1,8,0,'False'
174,239,174,39.833332,328,220,174,36.666668,1,6,0,'False'
76,111,76,22.2,153,95,76,19.0,1,5,0,'False'
159,233,159,29.125,300,202,159,25.25,2,8,0,'False'
49,73,49,14.6,95,57,49,11.4,1,5,0,'False'
56,85,56,17.0,114,66,56,13.2,1,5,0,'False'
105,143,105,28.6,197,137,105,27.4,1,5,0,'False'
84,128,84,21.333334,172,96,84,16.0,1,6,0,'False'
71,143,71,20.428572,220,80,71,11.428572,1,7,0,'False'
95,139,95,27.8,189,121,95,24.2,1,5,0,'False'
53,75,53,15.0,98,62,53,12.4,1,5,0,'False'
55,89,55,12.714286,126,66,55,9.428572,1,7,0,'False'
39,57,39,11.4,75,47,39,9.4,1,5,0,'False'
73,104,73,20.8,142,94,73,18.8,1,5,0,'False'
674,898,674,89.8,1189,813,674,81.3,2,10,0,'False'
347,461,347,92.2,594,406,347,81.2,1,5,0,'False'
134,180,134,36.0,240,172,134,34.4,1,5,0,'False'
150,197,150,39.4,256,188,150,37.6,1,5,0,'False'
47,75,47,12.5,98,58,47,9.666667,1,6,0,'False'
184,229,184,45.8,313,247,184,49.4,1,5,0,'False'
93,134,93,22.333334,167,109,93,18.166666,1,6,0,'False'
113,145,113,29.0,194,148,113,29.6,1,5,0,'False'
45,71,45,11.833333,97,59,45,9.833333,1,6,0,'False'
194,235,194,47.0,297,239,194,47.8,1,5,0,'False'
120,142,120,28.4,169,139,120,27.8,1,5,0,'False'
87,114,87,22.8,145,107,87,21.4,1,5,0,'False'
227,302,227,50.333332,413,273,227,45.5,1,6,0,'False'
232,294,232,58.8,376,278,232,55.6,1,5,0,'False'
129,185,129,26.428572,256,154,129,22.0,1,7,0,'False'
53,93,53,18.6,141,63,53,12.6,1,5,0,'False'
74,103,74,17.166666,131,85,74,14.166667,1,6,0,'False'
92,138,92,27.6,187,103,92,20.6,1,5,0,'False'
108,138,108,27.6,176,134,108,26.8,1,5,0,'False'
111,142,111,28.4,184,140,111,28.0,1,5,0,'False'
38,59,38,11.8,79,47,38,9.4,1,5,0,'False'
172,212,172,42.4,271,209,172,41.8,1,5,0,'False'
144,194,144,38.8,260,176,144,35.2,1,5,0,'False'
62,90,62,18.0,127,79,62,15.8,1,5,0,'False'
30,48,30,9.6,66,40,30,8.0,1,5,0,'False'
27,42,27,8.4,57,35,27,7.0,1,5,0,'False'
581,753,581,150.6,988,652,581,130.4,1,5,0,'False'
56,77,56,15.4,98,64,56,12.8,1,5,0,'False'
266,384,266,54.857143,553,361,266,51.57143,1,7,0,'False'
701,988,701,109.77778,1337,825,701,91.666664,1,9,0,'False'
258,357,258,71.4,476,284,258,56.8,1,5,0,'False'
92,119,92,23.8,149,107,92,21.4,1,5,0,'False'
291,530,291,53.0,724,390,291,39.0,2,10,0,'False'
256,332,256,66.4,446,310,256,62.0,1,5,0,'False'
625,961,625,106.77778,1383,777,625,86.333336,1,9,0,'False'
254,338,254,56.333332,431,305,254,50.833332,1,6,0,'False'
51,78,51,13.0,96,66,51,11.0,1,6,0,'False'
205,265,205,53.0,344,236,205,47.2,1,5,0,'False'
133,178,133,35.6,222,148,133,29.6,1,5,0,'False'
50,75,50,15.0,100,58,50,11.6,1,5,0,'False'
35,55,35,11.0,73,43,35,8.6,1,5,0,'False'
199,257,199,42.833332,324,232,199,38.666668,1,6,0,'False'
135,184,135,36.8,251,161,135,32.2,1,5,0,'False'
49,66,49,13.2,83,59,49,11.8,1,5,0,'False'
47,67,47,13.4,88,56,47,11.2,1,5,0,'False'
53,83,53,13.833333,115,75,53,12.5,1,6,0,'False'
195,288,195,41.142857,391,215,195,30.714285,1,7,0,'False'
96,137,96,27.4,188,120,96,24.0,1,5,0,'False'
329,490,329,98.0,677,363,329,72.6,1,5,0,'False'
187,240,187,40.0,299,207,187,34.5,2,6,0,'False'
67,102,67,14.571428,145,97,67,13.857142,1,7,0,'False'
47,63,47,12.6,80,58,47,11.6,1,5,0,'False'
121,179,121,29.833334,222,156,121,26.0,2,6,0,'False'
170,265,170,44.166668,383,197,170,32.833332,1,6,0,'False'
47,63,47,12.6,80,58,47,11.6,1,5,0,'False'
845,1129,845,225.8,1619,1091,845,218.2,1,5,0,'False'
938,1270,938,158.75,1714,1078,938,134.75,1,8,0,'False'
107,135,107,27.0,165,121,107,24.2,1,5,0,'False'
500,866,500,144.33333,1290,590,500,98.333336,1,6,0,'False'
41,64,41,12.8,86,50,41,10.0,1,5,0,'False'
1057,1418,1057,236.33333,1883,1183,1057,197.16667,1,6,0,'False'
129,168,129,33.6,210,144,129,28.8,1,5,0,'False'
200,269,200,44.833332,376,258,200,43.0,1,6,0,'False'
382,616,382,102.666664,913,445,382,74.166664,1,6,0,'False'
948,1311,948,218.5,1974,1350,948,225.0,1,6,0,'False'
357,535,357,89.166664,746,402,357,67.0,1,6,0,'False'
156,213,156,35.5,312,214,156,35.666668,1,6,0,'False'
94,120,94,20.0,166,128,94,21.333334,1,6,0,'False'
279,425,279,70.833336,620,332,279,55.333332,1,6,0,'False'
45,60,45,12.0,76,54,45,10.8,1,5,0,'False'
198,325,198,54.166668,461,215,198,35.833332,1,6,0,'False'
853,1494,853,213.42857,2307,1059,853,151.28572,1,7,0,'False'
555,1024,555,170.66667,1502,978,555,163.0,1,6,0,'False'
343,534,343,89.0,768,412,343,68.666664,1,6,0,'False'
148,179,148,29.833334,223,181,148,30.166666,1,6,0,'False'
37,56,37,11.2,74,44,37,8.8,1,5,0,'False'
275,358,275,71.6,480,330,275,66.0,1,5,0,'False'
77,107,77,17.833334,144,94,77,15.666667,1,6,0,'False'
43,64,43,12.8,83,53,43,10.6,1,5,0,'False'
134,199,134,28.428572,317,221,134,31.571428,2,7,0,'False'
131,167,131,33.4,205,147,131,29.4,1,5,0,'False'
1327,1327,1327,331.75,1334,1334,1327,333.5,2,4,0,'True'
36,36,36,18.0,36,36,36,18.0,1,2,0,'False'
36,36,36,18.0,36,36,36,18.0,1,2,0,'False'
47,47,47,23.5,47,47,47,23.5,1,2,0,'False'
42,42,42,21.0,42,42,42,21.0,1,2,0,'False'
34,34,34,17.0,34,34,34,17.0,1,2,0,'False'
35,35,35,17.5,35,35,35,17.5,1,2,0,'False'
28,28,28,14.0,28,28,28,14.0,1,2,0,'False'
36,36,36,18.0,36,36,36,18.0,1,2,0,'False'
43,43,43,21.5,43,43,43,21.5,1,2,0,'False'
39,39,39,19.5,39,39,39,19.5,1,2,0,'False'
49,49,49,24.5,49,49,49,24.5,1,2,0,'False'
36,36,36,18.0,36,36,36,18.0,1,2,0,'False'
36,36,36,18.0,36,36,36,18.0,1,2,0,'False'
42,42,42,21.0,42,42,42,21.0,1,2,0,'False'
46,46,46,23.0,46,46,46,23.0,1,2,0,'False'
29,29,29,14.5,29,29,29,14.5,1,2,0,'False'
43,43,43,21.5,43,43,43,21.5,1,2,0,'False'
109,109,109,54.5,109,109,109,54.5,1,2,0,'False'
78,89,78,17.8,103,83,78,16.6,2,5,0,'False'
43,43,43,21.5,43,43,43,21.5,1,2,0,'False'
34,34,34,17.0,34,34,34,17.0,1,2,0,'False'
86,86,86,43.0,86,86,86,43.0,1,2,0,'False'
35,35,35,17.5,35,35,35,17.5,1,2,0,'False'
28,28,28,14.0,28,28,28,14.0,1,2,0,'False'
45,45,45,22.5,45,45,45,22.5,1,2,0,'False'
165,165,165,82.5,165,165,165,82.5,1,2,0,'True'
58,58,58,29.0,58,58,58,29.0,1,2,0,'False'
34,34,34,17.0,34,34,34,17.0,1,2,0,'False'
34,34,34,17.0,34,34,34,17.0,1,2,0,'False'
41,41,41,20.5,41,41,41,20.5,1,2,0,'False'
48,48,48,24.0,48,48,48,24.0,1,2,0,'False'
34,34,34,17.0,34,34,34,17.0,1,2,0,'False'
34,34,34,17.0,34,34,34,17.0,1,2,0,'False'
51,51,51,25.5,51,51,51,25.5,1,2,0,'False'
35,35,35,17.5,35,35,35,17.5,1,2,0,'False'
857,857,857,214.25,867,867,857,216.75,2,4,0,'True'
682,682,682,341.0,682,682,682,341.0,1,2,0,'True'
47,47,47,23.5,47,47,47,23.5,1,2,0,'False'
34,34,34,17.0,34,34,34,17.0,1,2,0,'False'
44,44,44,22.0,44,44,44,22.0,1,2,0,'False'
1619,3280,1619,273.33334,4824,1760,1619,146.66667,3,12,0,'False'
113,229,113,45.8,333,125,113,25.0,1,5,0,'False'
397,868,397,96.44444,1282,458,397,50.88889,2,9,0,'False'
38,78,38,19.5,115,41,38,10.25,1,4,0,'False'
37,76,37,19.0,112,40,37,10.0,1,4,0,'False'
35,72,35,18.0,106,38,35,9.5,1,4,0,'False'
37,76,37,19.0,112,40,37,10.0,1,4,0,'False'
35,72,35,18.0,106,38,35,9.5,1,4,0,'False'
36,75,36,18.75,111,39,36,9.75,1,4,0,'False'
107,217,108,54.25,323,111,107,27.75,1,4,0,'False'
290,635,305,70.55556,973,329,290,36.555557,2,9,0,'True'
985,1998,993,249.75,2995,1021,985,127.625,2,8,0,'True'
107,217,108,54.25,323,111,107,27.75,1,4,0,'False'
136,278,137,46.333332,417,141,136,23.5,2,6,0,'False'
37,77,37,19.25,114,40,37,10.0,1,4,0,'False'
36,75,36,18.75,111,39,36,9.75,1,4,0,'False'
36,75,36,18.75,111,39,36,9.75,1,4,0,'False'
41,85,41,17.0,120,50,41,10.0,2,5,0,'False'
52,106,52,17.666666,141,71,52,11.833333,2,6,0,'False'
34,70,34,17.5,103,37,34,9.25,1,4,0,'False'
424,928,463,154.66667,1467,467,424,77.833336,2,6,0,'False'
99,200,99,50.0,297,103,99,25.75,1,4,0,'False'
