TrainingRelease,ClassifierName,FilterName,SamplerName,SensitiveLearning,Precision,Recall,ROC_AUC,Kappa,TruePositive,FalsePositive,TrueNegative,FalseNegative
1,NaiveBayes,NotSet,NotSet,true,0.8333333333333334,0.09523809523809523,0.8090242346938775,0.15270905870136164,10.0,2.0,894.0,95.0
1,IBk,NotSet,NotSet,true,NaN,0.0,0.71218643707483,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Backward),NotSet,true,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Forward),NotSet,true,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Bi-directional),NotSet,true,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Backward),NotSet,true,NaN,0.0,0.660140306122449,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Forward),NotSet,true,NaN,0.0,0.660140306122449,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Bi-directional),NotSet,true,NaN,0.0,0.660140306122449,0.0,0.0,0.0,896.0,105.0
1,IBk,AttributeSelection(Backward),NotSet,true,NaN,0.0,0.7041772959183673,0.0,0.0,0.0,896.0,105.0
1,IBk,AttributeSelection(Forward),NotSet,true,NaN,0.0,0.7041772959183673,0.0,0.0,0.0,896.0,105.0
1,IBk,AttributeSelection(Bi-directional),NotSet,true,NaN,0.0,0.7041772959183673,0.0,0.0,0.0,896.0,105.0
2,RandomForest,NotSet,NotSet,false,0.25925925925925924,0.07368421052631578,0.6506978308390785,0.07722818093176248,7.0,20.0,919.0,88.0
2,NaiveBayes,NotSet,NotSet,false,0.4666666666666667,0.07368421052631578,0.7387422229695645,0.10484263684732689,7.0,8.0,931.0,88.0
2,IBk,NotSet,NotSet,false,0.32558139534883723,0.14736842105263157,0.7369822319376717,0.15448774178201313,14.0,29.0,910.0,81.0
2,RandomForest,AttributeSelection(Backward),NotSet,false,0.2,0.031578947368421054,0.6212488089232666,0.030246189917936844,3.0,12.0,927.0,92.0
2,NaiveBayes,AttributeSelection(Backward),NotSet,false,0.6666666666666666,0.12631578947368421,0.7950899613250378,0.1886406517254149,12.0,6.0,933.0,83.0
2,IBk,AttributeSelection(Backward),NotSet,false,0.3225806451612903,0.10526315789473684,0.7395381424808026,0.11889640979468523,10.0,21.0,918.0,85.0
2,RandomForest,AttributeSelection(Forward),NotSet,false,0.2,0.031578947368421054,0.6212488089232666,0.030246189917936844,3.0,12.0,927.0,92.0
2,NaiveBayes,AttributeSelection(Forward),NotSet,false,0.6666666666666666,0.12631578947368421,0.7950899613250378,0.1886406517254149,12.0,6.0,933.0,83.0
2,IBk,AttributeSelection(Forward),NotSet,false,0.3225806451612903,0.10526315789473684,0.7395381424808026,0.11889640979468523,10.0,21.0,918.0,85.0
2,RandomForest,AttributeSelection(Bi-directional),NotSet,false,0.2,0.031578947368421054,0.6212488089232666,0.030246189917936844,3.0,12.0,927.0,92.0
2,NaiveBayes,AttributeSelection(Bi-directional),NotSet,false,0.6666666666666666,0.12631578947368421,0.7950899613250378,0.1886406517254149,12.0,6.0,933.0,83.0
2,IBk,AttributeSelection(Bi-directional),NotSet,false,0.3225806451612903,0.10526315789473684,0.7395381424808026,0.11889640979468523,10.0,21.0,918.0,85.0
2,RandomForest,NotSet,Resample,false,0.125,0.08421052631578947,0.6562916876856678,0.028795502016472758,8.0,56.0,883.0,87.0
2,NaiveBayes,NotSet,Resample,false,0.5,0.09473684210526316,0.7162602993105768,0.13394226869566742,9.0,9.0,930.0,86.0
2,IBk,NotSet,Resample,false,0.18823529411764706,0.16842105263157894,0.6772041925901015,0.09965287991998598,16.0,69.0,870.0,79.0
2,RandomForest,NotSet,SpreadSubsample,false,0.17553191489361702,0.6947368421052632,0.7016983352951067,0.15652567292467767,66.0,310.0,629.0,29.0
2,NaiveBayes,NotSet,SpreadSubsample,false,0.7142857142857143,0.05263157894736842,0.7300375539487697,0.08651981025178186,5.0,2.0,937.0,90.0
2,IBk,NotSet,SpreadSubsample,false,0.15466666666666667,0.6105263157894737,0.6317807297797209,0.11741132785185547,58.0,317.0,622.0,37.0
2,RandomForest,NotSet,SMOTE,false,0.19480519480519481,0.15789473684210525,0.6568241690488201,0.1004178460708993,15.0,62.0,877.0,80.0
2,NaiveBayes,NotSet,SMOTE,false,0.5,0.09473684210526316,0.6928030939969733,0.13394226869566742,9.0,9.0,930.0,86.0
2,IBk,NotSet,SMOTE,false,0.21739130434782608,0.21052631578947367,0.7332156269267418,0.13577593559171713,20.0,72.0,867.0,75.0
2,RandomForest,AttributeSelection(Backward),Resample,false,0.17333333333333334,0.1368421052631579,0.6439997757973208,0.07821457314430753,13.0,62.0,877.0,82.0
2,NaiveBayes,AttributeSelection(Backward),Resample,false,0.6086956521739131,0.14736842105263157,0.7988117258001233,0.20895598510735935,14.0,9.0,930.0,81.0
2,IBk,AttributeSelection(Backward),Resample,false,0.15476190476190477,0.1368421052631579,0.6921753264951516,0.06459089672788344,13.0,71.0,868.0,82.0
2,RandomForest,AttributeSelection(Backward),SpreadSubsample,false,0.1783132530120482,0.7789473684210526,0.7362479681632196,0.16540391090102327,74.0,341.0,598.0,21.0
2,NaiveBayes,AttributeSelection(Backward),SpreadSubsample,false,0.5405405405405406,0.21052631578947367,0.8043439269099266,0.26518253024146854,20.0,17.0,922.0,75.0
2,IBk,AttributeSelection(Backward),SpreadSubsample,false,0.17936117936117937,0.7684210526315789,0.7013284008743904,0.16669156830519438,73.0,334.0,605.0,22.0
2,RandomForest,AttributeSelection(Backward),SMOTE,false,0.2619047619047619,0.23157894736842105,0.62719017992265,0.17463902652460336,22.0,62.0,877.0,73.0
2,NaiveBayes,AttributeSelection(Backward),SMOTE,false,0.6,0.15789473684210525,0.8010537525923435,0.220145814128886,15.0,10.0,929.0,80.0
2,IBk,AttributeSelection(Backward),SMOTE,false,0.24444444444444444,0.23157894736842105,0.7463146684602882,0.16301739479878322,22.0,68.0,871.0,73.0
2,RandomForest,AttributeSelection(Forward),Resample,false,0.17333333333333334,0.1368421052631579,0.6439997757973208,0.07821457314430753,13.0,62.0,877.0,82.0
2,NaiveBayes,AttributeSelection(Forward),Resample,false,0.6086956521739131,0.14736842105263157,0.7988117258001233,0.20895598510735935,14.0,9.0,930.0,81.0
2,IBk,AttributeSelection(Forward),Resample,false,0.15476190476190477,0.1368421052631579,0.6921753264951516,0.06459089672788344,13.0,71.0,868.0,82.0
2,RandomForest,AttributeSelection(Forward),SpreadSubsample,false,0.1783132530120482,0.7789473684210526,0.7362479681632196,0.16540391090102327,74.0,341.0,598.0,21.0
2,NaiveBayes,AttributeSelection(Forward),SpreadSubsample,false,0.5405405405405406,0.21052631578947367,0.8043439269099266,0.26518253024146854,20.0,17.0,922.0,75.0
2,IBk,AttributeSelection(Forward),SpreadSubsample,false,0.17936117936117937,0.7684210526315789,0.7013284008743904,0.16669156830519438,73.0,334.0,605.0,22.0
2,RandomForest,AttributeSelection(Forward),SMOTE,false,0.2619047619047619,0.23157894736842105,0.62719017992265,0.17463902652460336,22.0,62.0,877.0,73.0
2,NaiveBayes,AttributeSelection(Forward),SMOTE,false,0.6,0.15789473684210525,0.8010537525923435,0.220145814128886,15.0,10.0,929.0,80.0
2,IBk,AttributeSelection(Forward),SMOTE,false,0.24444444444444444,0.23157894736842105,0.7463146684602882,0.16301739479878322,22.0,68.0,871.0,73.0
2,RandomForest,AttributeSelection(Bi-directional),Resample,false,0.17333333333333334,0.1368421052631579,0.6439997757973208,0.07821457314430753,13.0,62.0,877.0,82.0
2,NaiveBayes,AttributeSelection(Bi-directional),Resample,false,0.6086956521739131,0.14736842105263157,0.7988117258001233,0.20895598510735935,14.0,9.0,930.0,81.0
2,IBk,AttributeSelection(Bi-directional),Resample,false,0.15476190476190477,0.1368421052631579,0.6921753264951516,0.06459089672788344,13.0,71.0,868.0,82.0
2,RandomForest,AttributeSelection(Bi-directional),SpreadSubsample,false,0.1783132530120482,0.7789473684210526,0.7362479681632196,0.16540391090102327,74.0,341.0,598.0,21.0
2,NaiveBayes,AttributeSelection(Bi-directional),SpreadSubsample,false,0.5405405405405406,0.21052631578947367,0.8043439269099266,0.26518253024146854,20.0,17.0,922.0,75.0
2,IBk,AttributeSelection(Bi-directional),SpreadSubsample,false,0.17936117936117937,0.7684210526315789,0.7013284008743904,0.16669156830519438,73.0,334.0,605.0,22.0
2,RandomForest,AttributeSelection(Bi-directional),SMOTE,false,0.2619047619047619,0.23157894736842105,0.62719017992265,0.17463902652460336,22.0,62.0,877.0,73.0
2,NaiveBayes,AttributeSelection(Bi-directional),SMOTE,false,0.6,0.15789473684210525,0.8010537525923435,0.220145814128886,15.0,10.0,929.0,80.0
2,IBk,AttributeSelection(Bi-directional),SMOTE,false,0.24444444444444444,0.23157894736842105,0.7463146684602882,0.16301739479878322,22.0,68.0,871.0,73.0
2,RandomForest,NotSet,NotSet,true,0.1276595744680851,0.06315789473684211,0.6756459839695085,0.025221540558963765,6.0,41.0,898.0,89.0
2,NaiveBayes,NotSet,NotSet,true,0.5,0.08421052631578947,0.7387422229695645,0.12085846743157848,8.0,8.0,931.0,87.0
2,IBk,NotSet,NotSet,true,0.2413793103448276,0.14736842105263157,0.7369822319376717,0.12183555054286516,14.0,44.0,895.0,81.0
2,RandomForest,AttributeSelection(Backward),NotSet,true,0.17647058823529413,0.09473684210526316,0.6516226668908693,0.06315387120064575,9.0,42.0,897.0,86.0
2,RandomForest,AttributeSelection(Forward),NotSet,true,0.17647058823529413,0.09473684210526316,0.6516226668908693,0.06315387120064575,9.0,42.0,897.0,86.0
2,RandomForest,AttributeSelection(Bi-directional),NotSet,true,0.17647058823529413,0.09473684210526316,0.6516226668908693,0.06315387120064575,9.0,42.0,897.0,86.0
2,NaiveBayes,AttributeSelection(Backward),NotSet,true,0.6666666666666666,0.14736842105263157,0.7950899613250378,0.2152750228538905,14.0,7.0,932.0,81.0
2,NaiveBayes,AttributeSelection(Forward),NotSet,true,0.6666666666666666,0.14736842105263157,0.7950899613250378,0.2152750228538905,14.0,7.0,932.0,81.0
2,NaiveBayes,AttributeSelection(Bi-directional),NotSet,true,0.6666666666666666,0.14736842105263157,0.7950899613250378,0.2152750228538905,14.0,7.0,932.0,81.0
2,IBk,AttributeSelection(Backward),NotSet,true,0.21739130434782608,0.10526315789473684,0.7395381424808026,0.08711894581697696,10.0,36.0,903.0,85.0
2,IBk,AttributeSelection(Forward),NotSet,true,0.21739130434782608,0.10526315789473684,0.7395381424808026,0.08711894581697696,10.0,36.0,903.0,85.0
2,IBk,AttributeSelection(Bi-directional),NotSet,true,0.21739130434782608,0.10526315789473684,0.7395381424808026,0.08711894581697696,10.0,36.0,903.0,85.0
3,RandomForest,NotSet,NotSet,false,0.3684210526315789,0.06796116504854369,0.6925161812297734,0.08720541933021718,7.0,12.0,948.0,96.0
3,NaiveBayes,NotSet,NotSet,false,0.4166666666666667,0.0970873786407767,0.7938814724919094,0.1254526861299275,10.0,14.0,946.0,93.0
3,IBk,NotSet,NotSet,false,0.35714285714285715,0.0970873786407767,0.7147603155339806,0.1160579840431512,10.0,18.0,942.0,93.0
3,RandomForest,AttributeSelection(Backward),NotSet,false,0.375,0.05825242718446602,0.6971025485436894,0.07678509103010533,6.0,10.0,950.0,97.0
3,NaiveBayes,AttributeSelection(Backward),NotSet,false,0.5833333333333334,0.13592233009708737,0.7811893203883495,0.1908394011856337,14.0,10.0,950.0,89.0
3,IBk,AttributeSelection(Backward),NotSet,false,0.4117647058823529,0.13592233009708737,0.7284840210355987,0.16418158078873504,14.0,20.0,940.0,89.0
3,RandomForest,AttributeSelection(Forward),NotSet,false,0.375,0.05825242718446602,0.6971025485436894,0.07678509103010533,6.0,10.0,950.0,97.0
3,NaiveBayes,AttributeSelection(Forward),NotSet,false,0.5833333333333334,0.13592233009708737,0.7811893203883495,0.1908394011856337,14.0,10.0,950.0,89.0
3,IBk,AttributeSelection(Forward),NotSet,false,0.4117647058823529,0.13592233009708737,0.7284840210355987,0.16418158078873504,14.0,20.0,940.0,89.0
3,RandomForest,AttributeSelection(Bi-directional),NotSet,false,0.375,0.05825242718446602,0.6971025485436894,0.07678509103010533,6.0,10.0,950.0,97.0
3,NaiveBayes,AttributeSelection(Bi-directional),NotSet,false,0.5833333333333334,0.13592233009708737,0.7811893203883495,0.1908394011856337,14.0,10.0,950.0,89.0
3,IBk,AttributeSelection(Bi-directional),NotSet,false,0.4117647058823529,0.13592233009708737,0.7284840210355987,0.16418158078873504,14.0,20.0,940.0,89.0
3,RandomForest,NotSet,Resample,false,0.13740458015267176,0.17475728155339806,0.6810325647249191,0.05087573729684902,18.0,113.0,847.0,85.0
3,NaiveBayes,NotSet,Resample,false,0.4827586206896552,0.13592233009708737,0.7928044093851133,0.17708534933230052,14.0,15.0,945.0,89.0
